100111011002	1
100111011003	1
100111011702	1
100111011712	1
100111011713	1
100111011714	1
100121997002	64
100121997003	64
100121997063	64
100121997702	64
100121997712	64
100121997713	64
100121997714	64
100121997729	64
100121997730	64
100141016002	81
100141016003	81
100141016702	81
100141016712	81
100141016713	81
100141016714	81
100175081002	101
100175081003	101
100175081702	101
100175081712	101
100175081713	101
100175081714	101
100175082002	101
100175082003	101
100175082702	101
100175082712	101
100175082713	101
100175082714	101
100175084002	101
100175084003	101
100175084702	101
100175084712	101
100175084713	101
100175084714	101
100181997002	171
100181997003	171
100181997702	171
100181997712	171
100181997713	171
100181997714	171
100311011002	1
100311011003	1
100311011702	1
100311011712	1
100311011713	1
100311011714	1
100321997002	64
100321997043	64
100321997053	64
100321997073	64
100321997083	64
100321997702	64
100321997712	64
100321997725	64
100321997726	64
100321997727	64
100321997728	64
100321997731	64
100321997732	64
100321997733	64
100321997734	64
100341016002	81
100341016003	81
100341016702	81
100341016712	81
100341016713	81
100341016714	81
100351997002	128
100351997003	128
100351997702	128
100351997712	128
100351997713	128
100351997714	128
100375081002	101
100375081003	101
100375081702	101
100375081712	101
100375081713	101
100375081714	101
100375082002	101
100375082003	101
100375082702	101
100375082712	101
100375082713	101
100375082714	101
100375084002	101
100375084003	101
100375084702	101
100375084712	101
100375084713	101
100375084714	101
100381997002	171
100381997003	171
100381997702	171
100381997712	171
100381997713	171
100381997714	171
100511011002	1
100511011003	1
100511011702	1
100511011712	1
100511011713	1
100511011714	1
100521997002	64
100521997043	64
100521997053	64
100521997073	64
100521997083	64
100521997702	64
100521997712	64
100521997725	64
100521997726	64
100521997727	64
100521997728	64
100521997731	64
100521997732	64
100521997733	64
100521997734	64
100541016002	81
100541016003	81
100541016702	81
100541016712	81
100541016713	81
100541016714	81
100551997002	128
100551997003	128
100551997702	128
100551997712	128
100551997713	128
100551997714	128
100575081002	101
100575081003	101
100575081702	101
100575081712	101
100575081713	101
100575081714	101
100575082002	101
100575082003	101
100575082702	101
100575082712	101
100575082713	101
100575082714	101
100575084002	101
100575084003	101
100575084702	101
100575084712	101
100575084713	101
100575084714	101
100581997002	171
100581997003	171
100581997702	171
100581997712	171
100581997713	171
100581997714	171
100711011002	1
100711011003	1
100711011702	1
100711011712	1
100711011713	1
100711011714	1
100721997002	64
100721997003	64
100721997063	64
100721997702	64
100721997712	64
100721997713	64
100721997714	64
100721997729	64
100721997730	64
100741016002	81
100741016003	81
100741016702	81
100741016712	81
100741016713	81
100741016714	81
100781997002	171
100781997003	171
100781997702	171
100781997712	171
100781997713	171
100781997714	171
100911011002	1
100911011003	1
100911011702	1
100911011712	1
100911011713	1
100911011714	1
100921997002	64
100921997003	64
100921997063	64
100921997702	64
100921997712	64
100921997713	64
100921997714	64
100921997729	64
100921997730	64
100941016002	81
100941016003	81
100941016702	81
100941016712	81
100941016713	81
100941016714	81
100981997002	171
100981997003	171
100981997702	171
100981997712	171
100981997713	171
100981997714	171
101111011002	1
101111011003	1
101111011702	1
101111011712	1
101111011713	1
101111011714	1
101121997002	64
101121997003	64
101121997063	64
101121997702	64
101121997712	64
101121997713	64
101121997714	64
101121997729	64
101121997730	64
101141016002	81
101141016003	81
101141016702	81
101141016712	81
101141016713	81
101141016714	81
101151997002	128
101151997003	128
101151997702	128
