111911011003	AAA	0.104	1
111911011702	AAA	0.104	1
111911011712	AAA	0.104	1
111911011713	AAA	0.104	1
111911011714	AAA	0.104	1
112511011002	AAA	0.082	1
112511011003	AAA	0.082	1
112511011702	AAA	0.082	1
112511011712	AAA	0.082	1
112511011713	AAA	0.082	1
112511011714	AAA	0.082	1
113111011002	AAA	0.079	1
113111011003	AAA	0.079	1
113111011702	AAA	0.079	1
113111011712	AAA	0.079	1
113111011713	AAA	0.079	1
113111011714	AAA	0.079	1
500111011002	AAA	0.721	1
500111011003	AAA	0.721	1
500111011702	AAA	0.721	1
500111011712	AAA	0.721	1
500111011713	AAA	0.721	1
500111011714	AAA	0.721	1
500118451002	AAA	0.09	1
500118451060	AAA	0.09	1
500118451702	AAA	0.09	1
500118451712	AAA	0.09	1
500118452002	AAA	0.09	1
500118452060	AAA	0.09	1
500118452702	AAA	0.09	1
500118452712	AAA	0.09	1
500118453002	AAA	0.09	1
500118453060	AAA	0.09	1
500118453702	AAA	0.09	1
500118453712	AAA	0.09	1
500141016002	AAA	0.242	1
500141016003	AAA	0.242	1
500141016702	AAA	0.242	1
500141016712	AAA	0.242	1
500141016713	AAA	0.242	1
500141016714	AAA	0.242	1
500151997002	AAA	0.229	1
500151997003	AAA	0.229	1
500151997702	AAA	0.229	1
500151997712	AAA	0.229	1
500151997713	AAA	0.229	1
500151997714	AAA	0.229	1
500181091043	AAA	0.209	1
500181091053	AAA	0.209	1
500181091094	AAA	0.209	1
500181091095	AAA	0.209	1
500181091725	AAA	0.209	1
500181091726	AAA	0.209	1
500181091727	AAA	0.209	1
500181091728	AAA	0.209	1
500181091739	AAA	0.209	1
500181091740	AAA	0.209	1
500181091741	AAA	0.209	1
500181091742	AAA	0.209	1
500181128043	AAA	0.209	1
500181128053	AAA	0.209	1
500181128094	AAA	0.209	1
500181128095	AAA	0.209	1
500181128725	AAA	0.209	1
500181128726	AAA	0.209	1
500181128727	AAA	0.209	1
500181128728	AAA	0.209	1
500181128739	AAA	0.209	1
500181128740	AAA	0.209	1
500181128741	AAA	0.209	1
500181128742	AAA	0.209	1
500181882043	AAA	0.209	1
500181882053	AAA	0.209	1
500181882094	AAA	0.209	1
500181882095	AAA	0.209	1
500181882725	AAA	0.209	1
500181882726	AAA	0.209	1
500181882727	AAA	0.209	1
500181882728	AAA	0.209	1
500181882739	AAA	0.209	1
500181882740	AAA	0.209	1
500181882741	AAA	0.209	1
500181882742	AAA	0.209	1
500181883043	AAA	0.209	1
500181883053	AAA	0.209	1
500181883094	AAA	0.209	1
500181883095	AAA	0.209	1
500181883725	AAA	0.209	1
500181883726	AAA	0.209	1
500181883727	AAA	0.209	1
500181883728	AAA	0.209	1
500181883739	AAA	0.209	1
500181883740	AAA	0.209	1
500181883741	AAA	0.209	1
500181883742	AAA	0.209	1
500181884043	AAA	0.209	1
500181884053	AAA	0.209	1
500181884094	AAA	0.209	1
500181884095	AAA	0.209	1
500181884725	AAA	0.209	1
500181884726	AAA	0.209	1
500181884727	AAA	0.209	1
500181884728	AAA	0.209	1
500181884739	AAA	0.209	1
500181884740	AAA	0.209	1
500181884741	AAA	0.209	1
500181884742	AAA	0.209	1
500181885043	AAA	0.209	1
500181885053	AAA	0.209	1
500181885094	AAA	0.209	1
500181885095	AAA	0.209	1
500181885725	AAA	0.209	1
500181885726	AAA	0.209	1
500181885727	AAA	0.209	1
500181885728	AAA	0.209	1
500181885739	AAA	0.209	1
500181885740	AAA	0.209	1
500181885741	AAA	0.209	1
500181885742	AAA	0.209	1
500181886043	AAA	0.209	1
500181886053	AAA	0.209	1
500181886094	AAA	0.209	1
500181886095	AAA	0.209	1
500181886725	AAA	0.209	1
500181886726	AAA	0.209	1
500181886727	AAA	0.209	1
500181886728	AAA	0.209	1
500181886739	AAA	0.209	1
500181886740	AAA	0.209	1
500181886741	AAA	0.209	1
500181886742	AAA	0.209	1
500311011002	AAA	0.303	1
500311011003	AAA	0.303	1
500311011702	AAA	0.303	1
500311011712	AAA	0.303	1
500311011713	AAA	0.303	1
500311011714	AAA	0.303	1
500318451002	AAA	0.123	1
500318451060	AAA	0.123	1
500318451702	AAA	0.123	1
500318451712	AAA	0.123	1
500318452002	AAA	0.123	1
500318452060	AAA	0.123	1
500318452702	AAA	0.123	1
500318452712	AAA	0.123	1
500318453002	AAA	0.123	1
500318453060	AAA	0.123	1
500318453702	AAA	0.123	1
500318453712	AAA	0.123	1
500321997002	AAA	0.298	1
500321997003	AAA	0.304	1
500321997063	AAA	0.304	1
500321997702	AAA	0.298	1
500321997712	AAA	0.298	1
500321997713	AAA	0.304	1
500321997714	AAA	0.304	1
500321997729	AAA	0.304	1
500321997730	AAA	0.304	1
500341016002	AAA	0.275	1
500341016003	AAA	0.275	1
500341016702	AAA	0.275	1
500341016712	AAA	0.275	1
500341016713	AAA	0.275	1
500341016714	AAA	0.275	1
500351997002	AAA	0.248	1
500351997003	AAA	0.248	1
500351997702	AAA	0.248	1
500351997712	AAA	0.248	1
500351997713	AAA	0.248	1
500351997714	AAA	0.248	1
500381091043	AAA	0.269	1
500381091053	AAA	0.269	1
500381091094	AAA	0.269	1
500381091095	AAA	0.269	1
500381091725	AAA	0.269	1
500381091726	AAA	0.269	1
500381091727	AAA	0.269	1
500381091728	AAA	0.269	1
500381091739	AAA	0.269	1
500381091740	AAA	0.269	1
500381091741	AAA	0.269	1
500381091742	AAA	0.269	1
500381128043	AAA	0.269	1
500381128053	AAA	0.269	1
500381128094	AAA	0.269	1
500381128095	AAA	0.269	1
500381128725	AAA	0.269	1
500381128726	AAA	0.269	1
500381128727	AAA	0.269	1
500381128728	AAA	0.269	1
500381128739	AAA	0.269	1
500381128740	AAA	0.269	1
500381128741	AAA	0.269	1
500381128742	AAA	0.269	1
500381882043	AAA	0.269	1
500381882053	AAA	0.269	1
500381882094	AAA	0.269	1
500381882095	AAA	0.269	1
500381882725	AAA	0.269	1
500381882726	AAA	0.269	1
500381882727	AAA	0.269	1
500381882728	AAA	0.269	1
500381882739	AAA	0.269	1
500381882740	AAA	0.269	1
500381882741	AAA	0.269	1
500381882742	AAA	0.269	1
500381883043	AAA	0.269	1
500381883053	AAA	0.269	1
500381883094	AAA	0.269	1
500381883095	AAA	0.269	1
500381883725	AAA	0.269	1
500381883726	AAA	0.269	1
500381883727	AAA	0.269	1
500381883728	AAA	0.269	1
500381883739	AAA	0.269	1
500381883740	AAA	0.269	1
500381883741	AAA	0.269	1
500381883742	AAA	0.269	1
500381884043	AAA	0.269	1
500381884053	AAA	0.269	1
500381884094	AAA	0.269	1
500381884095	AAA	0.269	1
500381884725	AAA	0.269	1
500381884726	AAA	0.269	1
500381884727	AAA	0.269	1
500381884728	AAA	0.269	1
500381884739	AAA	0.269	1
500381884740	AAA	0.269	1
500381884741	AAA	0.269	1
500381884742	AAA	0.269	1
500381885043	AAA	0.269	1
500381885053	AAA	0.269	1
500381885094	AAA	0.269	1
500381885095	AAA	0.269	1
500381885725	AAA	0.269	1
500381885726	AAA	0.269	1
500381885727	AAA	0.269	1
500381885728	AAA	0.269	1
500381885739	AAA	0.269	1
500381885740	AAA	0.269	1
500381885741	AAA	0.269	1
500381885742	AAA	0.269	1
500381886043	AAA	0.269	1
500381886053	AAA	0.269	1
500381886094	AAA	0.269	1
500381886095	AAA	0.269	1
500381886725	AAA	0.269	1
500381886726	AAA	0.269	1
500381886727	AAA	0.269	1
500381886728	AAA	0.269	1
500381886739	AAA	0.269	1
500381886740	AAA	0.269	1
500381886741	AAA	0.269	1
500381886742	AAA	0.269	1
501141016002	AAA	0.199	1
501141016003	AAA	0.199	1
501141016702	AAA	0.199	1
501141016712	AAA	0.199	1
501141016713	AAA	0.199	1
501141016714	AAA	0.199	1
501181091043	AAA	0.211	1
501181091053	AAA	0.211	1
501181091094	AAA	0.211	1
501181091095	AAA	0.211	1
501181091725	AAA	0.211	1
501181091726	AAA	0.211	1
501181091727	AAA	0.211	1
501181091728	AAA	0.211	1
501181091739	AAA	0.211	1
501181091740	AAA	0.211	1
501181091741	AAA	0.211	1
501181091742	AAA	0.211	1
501181128043	AAA	0.211	1
501181128053	AAA	0.211	1
501181128094	AAA	0.211	1
501181128095	AAA	0.211	1
501181128725	AAA	0.211	1
501181128726	AAA	0.211	1
501181128727	AAA	0.211	1
501181128728	AAA	0.211	1
501181128739	AAA	0.211	1
501181128740	AAA	0.211	1
501181128741	AAA	0.211	1
501181128742	AAA	0.211	1
501181882043	AAA	0.211	1
501181882053	AAA	0.211	1
501181882094	AAA	0.211	1
501181882095	AAA	0.211	1
501181882725	AAA	0.211	1
501181882726	AAA	0.211	1
501181882727	AAA	0.211	1
501181882728	AAA	0.211	1
501181882739	AAA	0.211	1
501181882740	AAA	0.211	1
501181882741	AAA	0.211	1
501181882742	AAA	0.211	1
501181883043	AAA	0.211	1
501181883053	AAA	0.211	1
501181883094	AAA	0.211	1
501181883095	AAA	0.211	1
501181883725	AAA	0.211	1
501181883726	AAA	0.211	1
501181883727	AAA	0.211	1
501181883728	AAA	0.211	1
501181883739	AAA	0.211	1
501181883740	AAA	0.211	1
501181883741	AAA	0.211	1
501181883742	AAA	0.211	1
501181884043	AAA	0.211	1
501181884053	AAA	0.211	1
501181884094	AAA	0.211	1
501181884095	AAA	0.211	1
501181884725	AAA	0.211	1
501181884726	AAA	0.211	1
501181884727	AAA	0.211	1
501181884728	AAA	0.211	1
501181884739	AAA	0.211	1
501181884740	AAA	0.211	1
501181884741	AAA	0.211	1
501181884742	AAA	0.211	1
501181885043	AAA	0.211	1
501181885053	AAA	0.211	1
501181885094	AAA	0.211	1
501181885095	AAA	0.211	1
501181885725	AAA	0.211	1
501181885726	AAA	0.211	1
501181885727	AAA	0.211	1
501181885728	AAA	0.211	1
501181885739	AAA	0.211	1
501181885740	AAA	0.211	1
501181885741	AAA	0.211	1
501181885742	AAA	0.211	1
501181886043	AAA	0.211	1
501181886053	AAA	0.211	1
501181886094	AAA	0.211	1
501181886095	AAA	0.211	1
501181886725	AAA	0.211	1
501181886726	AAA	0.211	1
501181886727	AAA	0.211	1
501181886728	AAA	0.211	1
501181886739	AAA	0.211	1
501181886740	AAA	0.211	1
501181886741	AAA	0.211	1
501181886742	AAA	0.211	1
501711011002	AAA	0.886	1
501711011003	AAA	0.886	1
501711011702	AAA	0.886	1
501711011712	AAA	0.886	1
501711011713	AAA	0.886	1
501711011714	AAA	0.886	1
501718451002	AAA	0.282	1
501718451060	AAA	0.282	1
501718451702	AAA	0.282	1
501718451712	AAA	0.282	1
501718452002	AAA	0.282	1
501718452060	AAA	0.282	1
501718452702	AAA	0.282	1
501718452712	AAA	0.282	1
501718453002	AAA	0.282	1
501718453060	AAA	0.282	1
501718453702	AAA	0.282	1
501718453712	AAA	0.282	1
501721997002	AAA	0.376	1
501721997003	AAA	0.383	1
501721997063	AAA	0.383	1
501721997702	AAA	0.376	1
501721997712	AAA	0.376	1
501721997713	AAA	0.383	1
501721997714	AAA	0.383	1
501721997729	AAA	0.383	1
501721997730	AAA	0.383	1
501741016002	AAA	0.371	1
501741016003	AAA	0.371	1
501741016702	AAA	0.371	1
501741016712	AAA	0.371	1
501741016713	AAA	0.371	1
501741016714	AAA	0.371	1
501751997002	AAA	0.271	1
501751997003	AAA	0.271	1
501751997702	AAA	0.271	1
501751997712	AAA	0.271	1
501751997713	AAA	0.271	1
501751997714	AAA	0.271	1
501781091043	AAA	0.273	1
501781091053	AAA	0.273	1
501781091094	AAA	0.273	1
501781091095	AAA	0.273	1
501781091725	AAA	0.273	1
501781091726	AAA	0.273	1
501781091727	AAA	0.273	1
501781091728	AAA	0.273	1
501781091739	AAA	0.273	1
501781091740	AAA	0.273	1
501781091741	AAA	0.273	1
501781091742	AAA	0.273	1
501781128043	AAA	0.273	1
501781128053	AAA	0.273	1
501781128094	AAA	0.273	1
501781128095	AAA	0.273	1
501781128725	AAA	0.273	1
501781128726	AAA	0.273	1
501781128727	AAA	0.273	1
501781128728	AAA	0.273	1
501781128739	AAA	0.273	1
501781128740	AAA	0.273	1
501781128741	AAA	0.273	1
501781128742	AAA	0.273	1
501781882043	AAA	0.273	1
501781882053	AAA	0.273	1
501781882094	AAA	0.273	1
501781882095	AAA	0.273	1
501781882725	AAA	0.273	1
501781882726	AAA	0.273	1
501781882727	AAA	0.273	1
501781882728	AAA	0.273	1
501781882739	AAA	0.273	1
501781882740	AAA	0.273	1
501781882741	AAA	0.273	1
501781882742	AAA	0.273	1
501781883043	AAA	0.273	1
501781883053	AAA	0.273	1
501781883094	AAA	0.273	1
501781883095	AAA	0.273	1
501781883725	AAA	0.273	1
501781883726	AAA	0.273	1
501781883727	AAA	0.273	1
501781883728	AAA	0.273	1
501781883739	AAA	0.273	1
501781883740	AAA	0.273	1
501781883741	AAA	0.273	1
501781883742	AAA	0.273	1
501781884043	AAA	0.273	1
501781884053	AAA	0.273	1
501781884094	AAA	0.273	1
501781884095	AAA	0.273	1
501781884725	AAA	0.273	1
501781884726	AAA	0.273	1
501781884727	AAA	0.273	1
501781884728	AAA	0.273	1
501781884739	AAA	0.273	1
501781884740	AAA	0.273	1
501781884741	AAA	0.273	1
501781884742	AAA	0.273	1
501781885043	AAA	0.273	1
501781885053	AAA	0.273	1
501781885094	AAA	0.273	1
501781885095	AAA	0.273	1
501781885725	AAA	0.273	1
501781885726	AAA	0.273	1
501781885727	AAA	0.273	1
501781885728	AAA	0.273	1
501781885739	AAA	0.273	1
501781885740	AAA	0.273	1
501781885741	AAA	0.273	1
501781885742	AAA	0.273	1
501781886043	AAA	0.273	1
501781886053	AAA	0.273	1
501781886094	AAA	0.273	1
501781886095	AAA	0.273	1
501781886725	AAA	0.273	1
501781886726	AAA	0.273	1
501781886727	AAA	0.273	1
501781886728	AAA	0.273	1
501781886739	AAA	0.273	1
501781886740	AAA	0.273	1
501781886741	AAA	0.273	1
501781886742	AAA	0.273	1
501911011002	AAA	0.325	1
501911011003	AAA	0.325	1
501911011702	AAA	0.325	1
501911011712	AAA	0.325	1
501911011713	AAA	0.325	1
501911011714	AAA	0.325	1
501918451002	AAA	0.031	1
501918451060	AAA	0.031	1
501918451702	AAA	0.031	1
501918451712	AAA	0.031	1
501918452002	AAA	0.031	1
501918452060	AAA	0.031	1
501918452702	AAA	0.031	1
501918452712	AAA	0.031	1
501918453002	AAA	0.031	1
501918453060	AAA	0.031	1
501918453702	AAA	0.031	1
501918453712	AAA	0.031	1
501941016002	AAA	0.102	1
501941016003	AAA	0.102	1
501941016702	AAA	0.102	1
501941016712	AAA	0.102	1
501941016713	AAA	0.102	1
501941016714	AAA	0.102	1
501951997002	AAA	0.108	1
501951997003	AAA	0.108	1
501951997702	AAA	0.108	1
501951997712	AAA	0.108	1
501951997713	AAA	0.108	1
501951997714	AAA	0.108	1
501981091043	AAA	0.119	1
501981091053	AAA	0.119	1
501981091094	AAA	0.119	1
501981091095	AAA	0.119	1
501981091725	AAA	0.119	1
501981091726	AAA	0.119	1
501981091727	AAA	0.119	1
501981091728	AAA	0.119	1
501981091739	AAA	0.119	1
501981091740	AAA	0.119	1
501981091741	AAA	0.119	1
501981091742	AAA	0.119	1
501981128043	AAA	0.119	1
501981128053	AAA	0.119	1
501981128094	AAA	0.119	1
501981128095	AAA	0.119	1
501981128725	AAA	0.119	1
501981128726	AAA	0.119	1
501981128727	AAA	0.119	1
501981128728	AAA	0.119	1
501981128739	AAA	0.119	1
501981128740	AAA	0.119	1
501981128741	AAA	0.119	1
501981128742	AAA	0.119	1
501981882043	AAA	0.119	1
501981882053	AAA	0.119	1
501981882094	AAA	0.119	1
501981882095	AAA	0.119	1
501981882725	AAA	0.119	1
501981882726	AAA	0.119	1
501981882727	AAA	0.119	1
501981882728	AAA	0.119	1
501981882739	AAA	0.119	1
501981882740	AAA	0.119	1
501981882741	AAA	0.119	1
501981882742	AAA	0.119	1
501981883043	AAA	0.119	1
501981883053	AAA	0.119	1
501981883094	AAA	0.119	1
501981883095	AAA	0.119	1
501981883725	AAA	0.119	1
501981883726	AAA	0.119	1
501981883727	AAA	0.119	1
501981883728	AAA	0.119	1
501981883739	AAA	0.119	1
501981883740	AAA	0.119	1
501981883741	AAA	0.119	1
501981883742	AAA	0.119	1
501981884043	AAA	0.119	1
501981884053	AAA	0.119	1
501981884094	AAA	0.119	1
501981884095	AAA	0.119	1
501981884725	AAA	0.119	1
501981884726	AAA	0.119	1
501981884727	AAA	0.119	1
501981884728	AAA	0.119	1
501981884739	AAA	0.119	1
501981884740	AAA	0.119	1
501981884741	AAA	0.119	1
501981884742	AAA	0.119	1
501981885043	AAA	0.119	1
501981885053	AAA	0.119	1
501981885094	AAA	0.119	1
501981885095	AAA	0.119	1
501981885725	AAA	0.119	1
501981885726	AAA	0.119	1
501981885727	AAA	0.119	1
501981885728	AAA	0.119	1
501981885739	AAA	0.119	1
501981885740	AAA	0.119	1
501981885741	AAA	0.119	1
501981885742	AAA	0.119	1
501981886043	AAA	0.119	1
501981886053	AAA	0.119	1
501981886094	AAA	0.119	1
501981886095	AAA	0.119	1
501981886725	AAA	0.119	1
501981886726	AAA	0.119	1
501981886727	AAA	0.119	1
501981886728	AAA	0.119	1
501981886739	AAA	0.119	1
501981886740	AAA	0.119	1
501981886741	AAA	0.119	1
501981886742	AAA	0.119	1
502111011002	AAA	0.846	1
502111011003	AAA	0.846	1
502111011702	AAA	0.846	1
502111011712	AAA	0.846	1
502111011713	AAA	0.846	1
502111011714	AAA	0.846	1
502118451002	AAA	0.164	1
502118451060	AAA	0.164	1
502118451702	AAA	0.164	1
502118451712	AAA	0.164	1
502118452002	AAA	0.164	1
502118452060	AAA	0.164	1
502118452702	AAA	0.164	1
502118452712	AAA	0.164	1
502118453002	AAA	0.164	1
502118453060	AAA	0.164	1
502118453702	AAA	0.164	1
502118453712	AAA	0.164	1
502121997002	AAA	0.19	1
502121997003	AAA	0.19	1
502121997063	AAA	0.19	1
502121997702	AAA	0.19	1
502121997712	AAA	0.19	1
502121997713	AAA	0.19	1
502121997714	AAA	0.19	1
502121997729	AAA	0.19	1
502121997730	AAA	0.19	1
502141016002	AAA	0.287	1
502141016003	AAA	0.287	1
502141016702	AAA	0.287	1
502141016712	AAA	0.287	1
502141016713	AAA	0.287	1
502141016714	AAA	0.287	1
502151997002	AAA	0.097	1
502151997003	AAA	0.097	1
502151997702	AAA	0.097	1
502151997712	AAA	0.097	1
502151997713	AAA	0.097	1
502151997714	AAA	0.097	1
502175083002	AAA	0.167	1
502175083003	AAA	0.167	1
502175083702	AAA	0.167	1
502175083712	AAA	0.167	1
502175083713	AAA	0.167	1
502175083714	AAA	0.167	1
502175084002	AAA	0.167	1
502175084003	AAA	0.167	1
502175084702	AAA	0.167	1
502175084712	AAA	0.167	1
502175084713	AAA	0.167	1
502175084714	AAA	0.167	1
502181091043	AAA	0.111	1
502181091053	AAA	0.111	1
502181091094	AAA	0.111	1
502181091095	AAA	0.111	1
502181091725	AAA	0.111	1
502181091726	AAA	0.111	1
502181091727	AAA	0.111	1
502181091728	AAA	0.111	1
502181091739	AAA	0.111	1
502181091740	AAA	0.111	1
502181091741	AAA	0.111	1
502181091742	AAA	0.111	1
502181128043	AAA	0.111	1
502181128053	AAA	0.111	1
502181128094	AAA	0.111	1
502181128095	AAA	0.111	1
502181128725	AAA	0.111	1
502181128726	AAA	0.111	1
502181128727	AAA	0.111	1
502181128728	AAA	0.111	1
502181128739	AAA	0.111	1
502181128740	AAA	0.111	1
502181128741	AAA	0.111	1
502181128742	AAA	0.111	1
502181882043	AAA	0.111	1
502181882053	AAA	0.111	1
502181882094	AAA	0.111	1
502181882095	AAA	0.111	1
502181882725	AAA	0.111	1
502181882726	AAA	0.111	1
502181882727	AAA	0.111	1
502181882728	AAA	0.111	1
502181882739	AAA	0.111	1
502181882740	AAA	0.111	1
502181882741	AAA	0.111	1
502181882742	AAA	0.111	1
502181883043	AAA	0.111	1
502181883053	AAA	0.111	1
502181883094	AAA	0.111	1
502181883095	AAA	0.111	1
502181883725	AAA	0.111	1
502181883726	AAA	0.111	1
502181883727	AAA	0.111	1
502181883728	AAA	0.111	1
502181883739	AAA	0.111	1
502181883740	AAA	0.111	1
502181883741	AAA	0.111	1
502181883742	AAA	0.111	1
502181884043	AAA	0.111	1
502181884053	AAA	0.111	1
502181884094	AAA	0.111	1
502181884095	AAA	0.111	1
502181884725	AAA	0.111	1
502181884726	AAA	0.111	1
502181884727	AAA	0.111	1
502181884728	AAA	0.111	1
502181884739	AAA	0.111	1
502181884740	AAA	0.111	1
502181884741	AAA	0.111	1
502181884742	AAA	0.111	1
502181885043	AAA	0.111	1
502181885053	AAA	0.111	1
502181885094	AAA	0.111	1
502181885095	AAA	0.111	1
502181885725	AAA	0.111	1
502181885726	AAA	0.111	1
502181885727	AAA	0.111	1
502181885728	AAA	0.111	1
502181885739	AAA	0.111	1
502181885740	AAA	0.111	1
502181885741	AAA	0.111	1
502181885742	AAA	0.111	1
502181886043	AAA	0.111	1
502181886053	AAA	0.111	1
502181886094	AAA	0.111	1
